tipo_de_procedimiento,estado,codigo_sigaf,publicacion,cierre,ultima_actualizacion,alcaldia,detalles_procedimiento
COMPRA POR COTIZACION MENOR,Ejecución,,11/01/2023,16/01/2023 10:00:00 AM,10/11/2023 11:22:58 AM,San José de Bocay (Alcaldía San José de Bocay) - Unidad de Adquisición SAN JOSE DE BOCAY,"Servicios de construcción general (72130000)
Servicio de construcción de obra para el proyecto: Rehabilitacion de camino BUENOS AIRES-DELIRIO DE WINA"
COMPRA POR COTIZACION MENOR,Ejecución,,27/11/2023,28/11/2023 10:00:00 AM,30/11/2023 11:26:54 AM,San José de Bocay (Alcaldía San José de Bocay) - Unidad de Adquisición SAN JOSE DE BOCAY,"Software (43230000)
Contratación de Servicios Profesionales para instalación de Programas en PC"
CONTRATACION SIMPLIFICADA,Adjudicado,,19/05/2023,24/05/2023 09:00:00 AM,15/02/2024 02:22:21 PM,de León (Alcaldía de León) - Unidad de Adquisición LEON,"Servicios de construcción de edificaciones residenciales (72110000)
SERVICIO DE MANO DE OBRA Y MATERIALES PARA LA CONSTRUCCION DE CINCUENTA VIVIENDAS REFORZADAS DE INTERES SOCIAL"
CONTRATACION SIMPLIFICADA,Adjudicado,,19/05/2023,24/05/2023 09:00:00 AM,15/02/2024 02:22:21 PM,de León (Alcaldía de León) - Unidad de Adquisición LEON,"Servicios de construcción de edificaciones residenciales (72110000)
SERVICIO DE MANO DE OBRA Y MATERIALES PARA LA CONSTRUCCION DE CINCUENTA VIVIENDAS REFORZADAS DE INTERES SOCIAL"
COMPRA POR COTIZACION MENOR,Adjudicado,,10/05/2023,16/05/2023 09:00:00 AM,13/12/2023 05:09:54 PM,de León (Alcaldía de León) - Unidad de Adquisición LEON,"Equipo de apoyo para Construcción y Mantenimiento (30190000), Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000)
Reparación y Mantenimiento del centro de atención Psicosocial"
CONTRATACION SIMPLIFICADA,Adjudicado,,01/09/2023,11/09/2023 09:00:00 AM,11/09/2023 08:02:47 PM,de León (Alcaldía de León) - Unidad de Adquisición LEON,"CONSTRUCCIONES EN PROCESO (95900000)
Contratación de servicio de mano de obra y Materiales para la ejecución del proyecto Ampliación Biblioteca Municipal Rubén Darío - PIAM 86”"
COMPRA POR COTIZACION MENOR,Ejecución,,14/11/2023,17/11/2023 09:00:00 AM,28/11/2023 03:26:40 PM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Hormigón, cemento y yeso (30110000), Tierra y piedra (11110000), Productos no comestibles de planta y silvicultura (11120000), Pinturas y bases y acabados (31210000), Equipo, accesorios y suministros de arte y manualidades (60120000), Materiales de afilado pulido y alisado (31190000), Maquinaria, equipo y suministros para talleres (23170000), Ferretería (31160000), Componentes estructurales y formas básicas (30100000), Seguridad, vigilancia y detección (46170000)
CONSTRUCCION DE VIVIENDAS SOLIDARIAS (COMPRA DE MATERIALES FERRETEROS)"
COMPRA POR COTIZACION MENOR,Ejecución,,14/11/2023,17/11/2023 09:00:00 AM,28/11/2023 09:36:12 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Ferretería (31160000), Componentes estructurales y formas básicas (30100000)
CONSTRUCCION DE VIVIENDAS SOLIDARIAS (COMPRA DE MATERIALES FERRETEROS)"
COMPRA POR COTIZACION MENOR,Ejecución,,14/11/2023,17/11/2023 09:00:00 AM,04/12/2023 09:34:15 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Maquinaria, equipo y suministros para talleres (23170000), Equipos, suministros y componentes eléctricos (39120000), Herramientas de mano (27110000), Distribución de fluidos y gas (40140000), Seguridad y protección personal (46180000), Maquinaria y equipo para manejo de materiales (24100000), Maquinaria para el procesamiento de materias primas (23100000)
CONSTRUCCION DE VIVIENDAS SOLIDARIAS (COMPRA DE HERRAMIENTAS)"
COMPRA POR COTIZACION MENOR,Ejecución,,17/10/2023,20/10/2023 09:00:00 AM,27/10/2023 11:02:00 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Ferretería (31160000), Pinturas y bases y acabados (31210000)
CONSTRUCCION DE VIVIENDAS SOLIDARIAS (COMPRA DE MATERIALES FERRETEROS)"
COMPRA POR COTIZACION MENOR,Ejecución,,31/07/2023,04/08/2023 09:00:00 AM,14/08/2023 03:46:46 PM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Hormigón, cemento y yeso (30110000), Maquinaria, equipo y suministros para talleres (23170000), Tierra y piedra (11110000), Productos no comestibles de planta y silvicultura (11120000), Ferretería (31160000), Componentes estructurales y formas básicas (30100000), Materiales de afilado pulido y alisado (31190000), Seguridad, vigilancia y detección (46170000)
CONSTRUCCIÓN DE VIVIENDAS SOLIDARIAS (COMPRA DE MATERIALES FERRETEROS)"
COMPRA POR COTIZACION MENOR,Ejecución,,31/07/2023,04/08/2023 09:00:00 AM,14/08/2023 09:47:51 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Hormigón, cemento y yeso (30110000), Maquinaria, equipo y suministros para talleres (23170000), Tierra y piedra (11110000), Productos no comestibles de planta y silvicultura (11120000), Ferretería (31160000), Componentes estructurales y formas básicas (30100000), Materiales de afilado pulido y alisado (31190000), Seguridad, vigilancia y detección (46170000)
CONSTRUCCIÓN DE VIVIENDAS SOLIDARIAS (COMPRA DE MATERIALES FERRETEROS)"
COMPRA POR COTIZACION MENOR,Ejecución,,14/06/2023,19/06/2023 09:00:00 AM,10/07/2023 04:02:55 PM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Circuitos impresos, circuitos integrados y micro ensamblajes (32100000), Componentes para tecnología de la información, difusión o telecomunicaciones (43200000), Equipo informático y accesorios (43210000), Accesorios informáticos (43240000), Suministros de oficina (44120000), Accesorios de oficina y escritorio (44110000), Muebles de alojamiento (56100000)
FORTALECIMIENTO DEL PROYECTO CONSTRUCCION DE VIVIENDA DIGNA PROGRAMA BISMARCK MARTINEZ (COMPRA DE EQUIPO Y MOBILIARIO DE OFICINA)"
COMPRA POR COTIZACION MENOR,Ejecución,,30/03/2023,03/04/2023 10:00:00 AM,19/04/2023 09:40:55 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Maquinaria, equipo y suministros para talleres (23170000), Herramientas de mano (27110000)
CONSTRUCCIÓN DE VIVIENDAS SOLIDARIAS (COMPRA DE HERRAMIENTAS)"
COMPRA POR COTIZACION MENOR,Ejecución,,24/03/2023,29/03/2023 09:00:00 AM,25/04/2023 03:40:59 PM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Hormigón, cemento y yeso (30110000), Maquinaria, equipo y suministros para talleres (23170000), Tierra y piedra (11110000), Productos no comestibles de planta y silvicultura (11120000), Ferretería (31160000), Componentes estructurales y formas básicas (30100000), Pinturas y bases y acabados (31210000), Materiales de afilado pulido y alisado (31190000), Seguridad, vigilancia y detección (46170000)
CONSTRUCCIÓN DE VIVIENDAS SOLIDARIAS (COMPRA DE MATERIALES FERRETEROS)"
LICITACION PUBLICA,Ejecución,,04/08/2023,04/09/2023 10:00:00 AM,27/09/2023 10:00:42 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Servicios de construcción general (72130000)
CONSTRUCCION DE LA CASA DE CULTURA Y CREATIVIDAD EN EL REPARTO 12 DE SEPTIEMBRE."
LICITACION POR REGISTRO,Ejecución,,22/03/2023,10/04/2023 10:00:00 AM,27/09/2023 02:37:36 PM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000)
MANTENIMIENTO DE PUESTOS DE SALUD EN LA COMUNIDAD: HIGUERA, BELEN, REPARTO CARLOS FONSECA"
LICITACION PUBLICA,Ejecución,,13/03/2023,12/04/2023 10:00:00 AM,27/09/2023 02:47:27 PM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000)
MANTENIMIENTO DE CENTRO DE SALUD MARÍA DEL CARMEN SALMERÓN, ROBERTO CORTEZ Y VILLA 15 DE JULIO"
CONTRATACION SIMPLIFICADA,Ejecución,,25/09/2023,26/09/2023 10:00:00 AM,11/10/2023 10:39:51 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Parcelas de tierra (95100000)
ADQUISICIÓN DE TERRENO PARA TEATRO MUNICIPAL TINO LÓPEZ GUERRA"
CONTRATACION SIMPLIFICADA,Ejecución,,18/04/2023,19/04/2023 03:00:00 PM,12/10/2023 07:58:15 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Parcelas de tierra (95100000)
ADQUISICIÓN DE TERRENO PROGRAMA BISMARCK MARTINEZ V ETAPA"
COMPRA POR COTIZACION MENOR,Ejecución,,14/06/2023,19/06/2023 09:00:00 AM,10/07/2023 04:02:55 PM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Muebles de alojamiento (56100000), Accesorios de oficina y escritorio (44110000), Equipo informático y accesorios (43210000), Circuitos impresos, circuitos integrados y micro ensamblajes (32100000), Accesorios informáticos (43240000), Componentes para tecnología de la información, difusión o telecomunicaciones (43200000), Suministros de oficina (44120000)
FORTALECIMIENTO DEL PROYECTO CONSTRUCCION DE VIVIENDA DIGNA PROGRAMA BISMARCK MARTINEZ (COMPRA DE EQUIPO Y MOBILIARIO DE OFICINA)"
CONCURSO,Ejecución,,10/04/2023,13/04/2023 09:00:00 AM,15/05/2023 11:28:35 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Servicios de asesoría de gestión (80100000), Gestión medioambiental (77100000)
COORDINADOR DE PROYECTO"
LICITACION POR REGISTRO,Ejecución,,11/09/2023,20/09/2023 10:00:00 AM,11/10/2023 10:14:34 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000)
CONSTRUCCION DE SERVICIOS BASICOS ENERGIA ELECTRICA DE LA ETAPA III DEL PROGRAMA BISMARCK MARTINEZ"
COMPRA POR COTIZACION MENOR,Ejecución,,14/06/2023,19/06/2023 09:00:00 AM,10/07/2023 04:02:55 PM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Accesorios informáticos (43240000), Componentes para tecnología de la información, difusión o telecomunicaciones (43200000), Muebles de alojamiento (56100000), Circuitos impresos, circuitos integrados y micro ensamblajes (32100000), Suministros de oficina (44120000), Equipo informático y accesorios (43210000), Accesorios de oficina y escritorio (44110000)
FORTALECIMIENTO DEL PROYECTO CONSTRUCCION DE VIVIENDA DIGNA PROGRAMA BISMARCK MARTINEZ (COMPRA DE EQUIPO Y MOBILIARIO DE OFICINA)"
COMPRA POR COTIZACION MENOR,Ejecución,,01/06/2023,06/06/2023 09:00:00 AM,26/06/2023 09:37:42 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Instalaciones de tubos y entubamientos (40170000)
CONSTRUCCION DE SERVICIOS BASICOS DE AGUA POTABLE DE LA ETAPA III DEL PROGRAMA BISMARCK MARTINEZ (COMPRA DE TUBOS PVC)"
COMPRA POR COTIZACION MENOR,Ejecución,,01/06/2023,06/06/2023 09:00:00 AM,26/06/2023 10:34:27 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Instalaciones de tubos y entubamientos (40170000), Distribución de fluidos y gas (40140000), Adhesivos y selladores (31200000), Herramientas de mano (27110000)
CONSTRUCCION DE SERVICIOS BASICOS DE AGUA POTABLE DE LA ETAPA III DEL PROGRAMA BISMARCK MARTINEZ (COMPRA DE MATERIALES DE FONTANERIA)"
CONTRATACION SIMPLIFICADA,Ejecución,,18/04/2023,19/04/2023 03:00:00 PM,12/10/2023 07:58:15 AM,Chinandega (Alcaldía Chinandega) - Unidad de Adquisiciones Chinandega,"Parcelas de tierra (95100000)
ADQUISICIÓN DE TERRENO PROGRAMA BISMARCK MARTINEZ V ETAPA"
CONTRATACION SIMPLIFICADA,Ejecución,,16/05/2023,22/05/2023 09:00:00 AM,25/05/2023 05:07:50 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de construcción de edificaciones residenciales (72110000)
Construcción de viviendas Dignas en el Rto. Bismarck Martínez. Unidad Solicitante, Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MAYOR,Ejecución,,27/11/2023,04/12/2023 10:00:00 AM,11/12/2023 01:59:52 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Materiales para acabado de exteriores (30150000)
Construcción de Cercado Perimetral del puesto de Salud de la Comunidad del Tanque. Unidad Solicitante, Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MENOR,Ejecución,,16/11/2023,20/11/2023 03:00:00 PM,28/11/2023 05:15:35 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000)
Mejoramiento del Centro de Salud Alma Nubia López,Unidad Solicitante Dirección de Planificación y Proyectos"
COMPRA POR COTIZACION MAYOR,Ejecución,,13/11/2023,20/11/2023 10:00:00 AM,27/11/2023 05:01:41 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de construcción general (72130000), Servicios de mantenimiento y construcción de comercio especializado (72150000), Servicios de construcción de edificaciones no residenciales (72120000)
Remodelación de la Cancha Multiple del Rto. Bello Amanecer I Etapa. Unidad Solicitante, Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MENOR,Ejecución,,15/11/2023,20/11/2023 08:30:00 AM,29/11/2023 11:28:28 AM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Componentes estructurales y formas básicas (30100000)
Compra de materiales de construcción. Unidad Solicitante, Dirección de Planificación y Proyectos."
LICITACION POR REGISTRO,Ejecución,,22/08/2023,06/09/2023 10:00:00 AM,18/09/2023 03:04:13 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000)
Rehabilitación de calles de la comunidad Fe y Esperanza. Unidad Solicitante, Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MENOR,Ejecución,,28/08/2023,01/09/2023 10:00:00 AM,07/09/2023 08:46:03 AM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000)
Mejoramiento de la Glorieta del Parque Central de Posoltega,Unidad Solicitante Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MENOR,Ejecución,,12/07/2023,17/07/2023 08:00:00 AM,27/07/2023 11:59:01 AM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Componentes y sistemas de transporte (25170000), Compuestos y mezclas (12350000), Alambres, cables y arneses (26120000), Adhesivos y selladores (31200000), Ferretería (31160000), Piezas de Repuestos y Accesorios (38900000), Empaques (31400000), Filtrado y purificación industrial (40160000), Servicios de mantenimiento o reparaciones de transportes (78180000), Empaques, glándulas, fundas y cubiertas (31180000), Fuentes de energía (26100000), Distribución de fluidos y gas (40140000), Equipos, suministros y componentes eléctricos (39120000), Baterías y generadores y transmisión de energía cinética (26110000), Iluminación, artefactos y accesorios (39110000)
Rehabilitación del Sistema Eléctrico del Tractor Belarus,Unidad Solicitante Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MENOR,Ejecución,,21/06/2023,26/06/2023 09:30:00 AM,11/07/2023 02:21:50 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Maquinaria y equipo para agricultura, silvicultura y paisajismo (21100000), Seguridad y protección personal (46180000), Distribución de fluidos y gas (40140000), Herramientas de mano (27110000), Suministros de aseo y limpieza (47130000)
Compra de materiales de limpieza y Ferreteros,Unidad Solicitante Dirección de Planificación y Proyectos."
CONCURSO,Ejecución,,15/06/2023,21/06/2023 10:00:00 AM,10/07/2023 04:47:20 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de administración y financiación pública (93150000)
Contratación de servicios profesionales para cierre e informe del proyecto plan territorial ejecutado en Posoltega. Unidad Solicitante, Dirección de Administración y Finanzas."
COMPRA POR COTIZACION MENOR,Ejecución,,16/06/2023,20/06/2023 08:00:00 AM,03/07/2023 04:00:18 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Herramientas de mano (27110000), Pinturas y bases y acabados (31210000), Adhesivos y selladores (31200000)
Compra de Pinturas y Herramientas para Pintar Infraestructura Municipal,Unidad Solicitante Dirección de Planificación y Proyectos."
CONTRATACION SIMPLIFICADA,Ejecución,,16/05/2023,22/05/2023 09:00:00 AM,25/05/2023 05:07:50 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de construcción de edificaciones residenciales (72110000)
Construcción de viviendas Dignas en el Rto. Bismarck Martínez. Unidad Solicitante, Dirección de Planificación y Proyectos."
LICITACION POR REGISTRO,Ejecución,,02/05/2023,17/05/2023 10:00:00 AM,26/05/2023 05:36:10 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de construcción general (72130000), Estructuras y edificios permanentes (95120000)
Construcción de la Casa de Cultura Municipal de Posoltega. Unidad Solicitante, Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MENOR,Ejecución,,09/05/2023,13/05/2023 09:00:00 AM,19/05/2023 02:43:29 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Frutos secos y granos básicos (50100000), Aceites y grasas comestibles (50150000), Materiales de empaque (24120000), Azúcares, edulcorantes y productos de confitería (50160000)
Gastos logísticos para capacitación a brigadas de reparación y mantenimiento de camino vecinales,unidad Solicitante Dirección de Planificación y Proyectos"
COMPRA POR COTIZACION MENOR,Ejecución,,08/05/2023,12/05/2023 10:00:00 AM,19/05/2023 02:03:02 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000), Servicios de construcción de edificaciones no residenciales (72120000)
Mejoramiento de la Insfraestructura de la Biblioteca municipal. Unidad Solicitante, Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MENOR,Ejecución,,04/05/2023,08/05/2023 02:00:00 PM,15/05/2023 02:43:53 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones (72100000)
Mejoramiento de la cubierta de techo del edificio de la Alcaldia. Unidad Solicitante, Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MAYOR,Ejecución,,18/04/2023,24/04/2023 10:00:00 AM,03/05/2023 05:02:23 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Instalaciones de plomería (30180000)
Construcción de letrinas en las Comunidades El Tololar III y Buenos Aires, Unidad Solicitante, Dirección de Planificación y Proyectos."
COMPRA POR COTIZACION MENOR,Ejecución,,17/04/2023,21/04/2023 08:30:00 AM,05/05/2023 05:23:43 PM,Posoltega (Alcaldía Posoltega) - Unidad de Adquisición POSOLTEGA,"Equipo informático y accesorios (43210000)
Dotación de Equipos Informáticos e impresora a diferentes areas de la Alcaldia. Unidad Solicitante, Dirección de Planificación y Proyectos."
